substrate,coupling_partner,effective_coupling_partner,solvent,time,temperature,catalyst_precursor,reagents,effective_reagents,effective_reagents_covalent,reductant,ligand,effective_ligand,product,analytical_yield,isolated_yield,coupling_partner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,Review,Mechanism
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(dcypbz)(CO)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,dcypbz,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,46,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.1,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(dcypt)(CO)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,79,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.1,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,98,91.0,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.2,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,92,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.1,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,95,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.05,0.1,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,59,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.01,0.02,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,96h,100°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,92,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.2,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,NiCl2(PPh3)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,66,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1,1.5,0.1,0.2,1.5,,Table 1,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ccccc3c4,,91.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ncccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc3ncccc3c4,,68.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COC(=O)c4ccc3cc(C(C(=O)c1ccccc1)c2ccccc2)ccc3c4,,71.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1ccccc1,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c3ccccc3,,60.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COc1ccc(OC(=O)C(C)(C)C)cc1,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3ccc(C(C(=O)c1ccccc1)c2ccccc2)cc3,,76.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COC(=O)c3ccc(C(C(=O)c1ccccc1)c2ccccc2)cc3,,57.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc(c1ccccc1)cc2,O=C(Cc1ccccc1)c2ccccc2,O=C(Cc1ccccc1)c2ccccc2,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(c1ccccc1)C(c2ccccc2)c4ccc(c3ccccc3)cc4,,63.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CCC(=O)c1ccccc1,CCC(=O)c1ccccc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,CC(C(=O)c1ccccc1)c3ccc2ccccc2c3,,61.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(C)CC(=O)c1ccccc1,CC(C)CC(=O)c1ccccc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,CC(C)C(C(=O)c1ccccc1)c3ccc2ccccc2c3,,43.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3ccc(C(=O)Cc1cccc2ccccc12)cc3,,89.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,Cc3ccc(C(=O)Cc1cccc2ccccc12)cc3,,81.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccc(N(C)C)cc1,CC(=O)c1ccc(N(C)C)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,CN(C)c3ccc(C(=O)Cc1cccc2ccccc12)cc3,,75.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,COc1cc(C(C)=O)cc(OC)c1OC,COc1cc(C(C)=O)cc(OC)c1OC,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3cc(C(=O)Cc1cccc2ccccc12)cc(OC)c3OC,,75.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(Cc1cccc2ccccc12)c3ccc(F)cc3,,76.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccc(C(F)(F)F)cc1,CC(=O)c1ccc(C(F)(F)F)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(Cc1cccc2ccccc12)c3ccc(C(F)(F)F)cc3,,61.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1cccnc1,CC(=O)c1cccnc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(Cc1cccc2ccccc12)c3cccnc3,,57.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccco1,CC(=O)c1ccco1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(Cc1cccc2ccccc12)c3ccco3,,81.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1cccs1,CC(=O)c1cccs1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,O=C(Cc1cccc2ccccc12)c3cccs3,,83.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1ccn(C)c1,CC(=O)c1ccn(C)c1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,Cn3ccc(C(=O)Cc1cccc2ccccc12)c3,,73.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)c1cn(C)c2ccccc12,CC(=O)c1cn(C)c2ccccc12,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,Cn4cc(C(=O)Cc1cccc2ccccc12)c3ccccc34,,76.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ccccc12,CC(=O)C(C)(C)C,CC(=O)C(C)(C)C,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,CC(C)(C)C(=O)Cc1cccc2ccccc12,,53.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)C(C)(C)C,CC(=O)C(C)(C)C,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,CC(C)(C)C(=O)Cc2ccc1ccccc1c2,,55.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COc1ccc(OC(=O)C(C)(C)C)c2ccccc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3ccc(C(=O)Cc1ccc(OC)c2ccccc12)cc3,,77.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2ncccc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3ccc(C(=O)Cc1cccc2ncccc12)cc3,,75.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1cccc2cccnc12,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc3ccc(C(=O)Cc1cccc2cccnc12)cc3,,66.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COC(=O)c2ccc1cc(OC(=O)C(C)(C)C)ccc1c2,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COC(=O)c3ccc2cc(CC(=O)c1ccc(OC)cc1)ccc2c3,,49.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COC(=O)[C@H](Cc2ccc(CC(=O)c1ccc(OC)cc1)cc2)N(C(=O)C(C)(C)C)c3ccccc3,,79.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,2,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
COC(=O)[C@H](Cc1ccc(OC(=O)C(C)(C)C)cc1)N(C(=O)C(C)(C)C)c2ccccc2,CC(=O)c1cn(C)c2ccccc12,CC(=O)c1cn(C)c2ccccc12,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COC(=O)[C@H](Cc3ccc(CC(=O)c1cn(C)c2ccccc12)cc3)N(C(=O)C(C)(C)C)c4ccccc4,,55.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,1,2,0.1,0.2,1.52,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34,COc1ccc(C(C)=O)cc1,COc1ccc(C(C)=O)cc1,toluene,24h,150°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dcypt,dcypt,COc5ccc(C(=O)Cc1ccc2c(c1)CCC3C2CC[C@]4(C)C(=O)CCC34)cc5,,56.0,C-H,https://doi.org/10.1002/anie.201403823,Scope,4,1.5,0.1,0.2,1.5,,Table 2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,26,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,dioxane,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,12,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,benzene,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,19,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,m-xylene,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,hexane,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,7,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,THF,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,DMF,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,DMSO,12h,120°C,Ni(cod)2,[Cs+].[Cs+].O=C([O-])[O-],[Cs+].[Cs+].O=C([O-])[O-],[Cs]OC(=O)O[Cs],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,29,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Na+].[Na+].[Na+].[O-]P(=O)([O-])[O-],[Na+].[Na+].[Na+].[O-]P(=O)([O-])[O-],[Na]OP(=O)(O[Na])O[Na],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,2,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Rb+].[Rb+].O=C([O-])[O-],[Rb+].[Rb+].O=C([O-])[O-],,,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,6,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Na+].[Na+].O=C([O-])[O-],[Na+].[Na+].O=C([O-])[O-],[Na]OC(=O)O[Na],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Li+].[Li+].O=C([O-])[O-],[Li+].[Li+].O=C([O-])[O-],[Li]OC(=O)O[Li],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[K+].[K+].O=C([O-])[O-],[K+].[K+].O=C([O-])[O-],[K+].[K+].O=C([O-])[O-],,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Cs+].[O-]C(=O)C(C)(C)C,[Cs+].[O-]C(=O)C(C)(C)C,[Cs]OC(=O)C(C)(C)C,,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
CC(C)(C)C(=O)Oc2ccc1ccccc1c2,CC(=O)c1ccccc1,CC(=O)c1ccccc1,toluene,12h,120°C,Ni(cod)2,[Cs+].[F-],[Cs+].[F-],[Cs]F,,dppe,dppe,O=C(c1ccccc1)Cc3ccc2ccccc2c3,0,,C-H,https://doi.org/10.1002/anie.201403823,Optimisation,1.5,1,0.1,0.2,1.5,,Table S2,Research_Article,C-H activation
