,substrate,effective_coupling_partner,catalyst_precursor,ligand,effective_reagents,product,solvent,time,temperature,volume (mL),substrate_mmol,coupling_partner_mmol,ligand_mmol,catalyst_mmol,reagent_mmol,analytical_yield,isolated_yield,DOI
1620,COc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,THF,24h,25°C,2.75,0.5,0.75,0.025,0.0125,0.0,,96.0,https://doi.org/10.1002/chem.201003731
1621,CCCCOc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,THF,24h,25°C,2.75,0.5,0.75,0.025,0.0125,0.0,,94.0,https://doi.org/10.1002/chem.201003731
1622,CC(C)Oc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,THF,24h,25°C,2.75,0.5,0.75,0.025,0.0125,0.0,,90.0,https://doi.org/10.1002/chem.201003731
1623,COCOc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,THF,24h,25°C,2.75,0.5,0.75,0.025,0.0125,0.0,,89.0,https://doi.org/10.1002/chem.201003731
1624,C[Si](C)(C)Oc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,THF,24h,25°C,2.75,0.5,0.75,0.025,0.0125,0.0,,85.0,https://doi.org/10.1002/chem.201003731
1625,COc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,toluene,16h,120°C,2.75,0.5,0.75,0.01,0.005,0.0,,98.0,https://doi.org/10.1002/chem.201003731
1626,CCCCOc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,toluene,16h,120°C,2.75,0.5,0.75,0.01,0.005,0.0,,96.0,https://doi.org/10.1002/chem.201003731
1627,CC(C)Oc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,toluene,16h,120°C,2.75,0.5,0.75,0.01,0.005,0.0,,94.0,https://doi.org/10.1002/chem.201003731
1628,COCOc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,toluene,16h,120°C,2.75,0.5,0.75,0.01,0.005,0.0,,92.0,https://doi.org/10.1002/chem.201003731
1629,C[Si](C)(C)Oc1cccc2ccccc12,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc3ccc(c1cccc2ccccc12)cc3,toluene,16h,120°C,2.75,0.5,0.75,0.01,0.005,0.0,,92.0,https://doi.org/10.1002/chem.201003731
1630,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,THF,16h,66°C,2.75,0.5,0.75,0.05,0.025,0.0,,22.0,https://doi.org/10.1002/chem.201003731
1631,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,dioxane,16h,100°C,2.75,0.5,0.75,0.05,0.025,0.0,,27.0,https://doi.org/10.1002/chem.201003731
1632,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,nBu2O,16h,120°C,2.75,0.5,0.75,0.05,0.025,0.0,,49.0,https://doi.org/10.1002/chem.201003731
1633,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,DME,16h,80°C,2.75,0.5,0.75,0.05,0.025,0.0,,1.0,https://doi.org/10.1002/chem.201003731
1634,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,iPr2O,16h,69°C,2.75,0.5,0.75,0.05,0.025,0.0,,24.0,https://doi.org/10.1002/chem.201003731
1635,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,(EtO)2CH2,16h,90°C,2.75,0.5,0.75,0.05,0.025,0.0,,1.0,https://doi.org/10.1002/chem.201003731
1636,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,16h,120°C,2.75,0.5,0.75,0.05,0.025,0.0,,61.0,https://doi.org/10.1002/chem.201003731
1637,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,16h,80°C,2.75,0.5,0.75,0.05,0.025,0.0,,54.0,https://doi.org/10.1002/chem.201003731
1638,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](C1CCCCC1)(C2CCCCC2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](C8CCCCC8)(C9CCCCC9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(C4CCCCC4)C5CCCCC5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,24h,120°C,2.75,0.5,0.75,0.05,0.025,0.0,,61.5,https://doi.org/10.1002/chem.201003731
1639,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,16h,120°C,2.75,0.5,0.75,0.05,0.025,0.0,,68.0,https://doi.org/10.1002/chem.201003731
1640,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,CC(C)[P+](C(C)C)(C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5)[Ni](Cl)(Cl)[P+](C(C)C)(C(C)C)C(Nc6ccccc6n8nc(c7ccccc7)cc8c9ccccc9)c%10ccccc%10,CC(C)P(C(C)C)C(Nc1ccccc1n3nc(c2ccccc2)cc3c4ccccc4)c5ccccc5,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,24h,120°C,2.75,0.5,0.75,0.1,0.05,0.0,,69.0,https://doi.org/10.1002/chem.201003731
1641,COc1cccc(C(F)(F)F)c1,Cc1ccc([Mg]Br)cc1,Cl[Ni](Cl)([P+](c1ccccc1)(c2ccccc2)C(Nc3ccccc3n5nc(c4ccccc4)cc5c6ccccc6)c7ccccc7)[P+](c8ccccc8)(c9ccccc9)C(Nc%10ccccc%10n%12nc(c%11ccccc%11)cc%12c%13ccccc%13)c%14ccccc%14,c7ccc(c6cc(c1ccccc1)n(c2ccccc2NC(c3ccccc3)P(c4ccccc4)c5ccccc5)n6)cc7,,Cc2ccc(c1cccc(C(F)(F)F)c1)cc2,toluene,16h,120°C,2.75,0.5,0.75,0.05,0.025,0.0,,31.0,https://doi.org/10.1002/chem.201003731
1642,CCN(CC)C(=O)Oc1ccccc1c2ccccc2,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,C[Si](C)(C)Cc1ccccc1c2ccccc2,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,40,,https://doi.org/10.1021/jo00041a004
1643,CN(C)C(=O)Oc1ccccc1c2ccccc2,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,C[Si](C)(C)Cc1ccccc1c2ccccc2,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,81,,https://doi.org/10.1021/jo00041a004
1644,CCN(CC)C(=O)Oc1ccccc1OC(=O)N(CC)CC,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,CCN(CC)C(=O)Oc1ccccc1C[Si](C)(C)C,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,55,,https://doi.org/10.1021/jo00041a004
1645,CCN(CC)C(=O)Oc1ccccc1C(=O)N(CC)CC,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,CCN(CC)C(=O)c1ccccc1C[Si](C)(C)C,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,60,,https://doi.org/10.1021/jo00041a004
1646,CCN(CC)C(=O)Oc1cccc(OCOC)c1,Cl[Mg]c1ccccc1,Ni(acac)2,acac,,COCOc2cccc(c1ccccc1)c2,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,80,,https://doi.org/10.1021/jo00041a004
1647,CCN(CC)C(=O)Oc1cccc(OCOC)c1,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,COCOc1cccc(C[Si](C)(C)C)c1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,82,,https://doi.org/10.1021/jo00041a004
1648,CCN(CC)C(=O)Oc1cccc(NC(=O)OC(C)(C)C)c1,Cl[Mg]c1ccccc1,Ni(acac)2,acac,,CC(C)(C)OC(=O)Nc2cccc(c1ccccc1)c2,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,73,,https://doi.org/10.1021/jo00041a004
1649,CCN(CC)C(=O)Oc1cccc(OC(=O)N(CC)CC)c1,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,CCN(CC)C(=O)Oc1cccc(C[Si](C)(C)C)c1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,16,,https://doi.org/10.1021/jo00041a004
1650,CCN(CC)C(=O)Oc1ccc(OC(=O)N(CC)CC)cc1,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,CCN(CC)C(=O)Oc1ccc(C[Si](C)(C)C)cc1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,83,,https://doi.org/10.1021/jo00041a004
1651,CCN(CC)C(=O)Oc1cccc([Si](C)(C)C)c1OC(=O)N(CC)CC,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,CCN(CC)C(=O)Oc1cccc([Si](C)(C)C)c1C[Si](C)(C)C,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,44,,https://doi.org/10.1021/jo00041a004
1652,CCN(CC)C(=O)Oc1cccc(OC(=O)N(CC)CC)c1[Si](C)(C)C,CCCC[Mg]Br,Ni(acac)2,acac,,CCN(CC)C(=O)Oc1ccccc1[Si](C)(C)C,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,28,,https://doi.org/10.1021/jo00041a004
1653,CCN(CC)C(=O)Oc1ccc2c(c1)CCC3C2CC[C@]4(C)C3CCC45OCCO5,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,C[C@]34CCC2c1ccc(C[Si](C)(C)C)cc1CCC2C3CCC45OCCO5,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,70,,https://doi.org/10.1021/jo00041a004
1654,CCN(CC)C(=O)Oc2ccc1ccccc1c2,C[Si](C)(C)C[Mg]Cl,Ni(acac)2,acac,,C[Si](C)(C)Cc2ccc1ccccc1c2,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,81,,https://doi.org/10.1021/jo00041a004
1655,CCN(CC)C(=O)Oc2cc1ccccc1c3ccccc23,C[Mg]Br,Ni(acac)2,acac,,Cc2cc1ccccc1c3ccccc23,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,93,,https://doi.org/10.1021/jo00041a004
1656,CCN(CC)C(=O)Oc2cc1ccccc1c3ccccc23,C=C[Mg]Br,Ni(acac)2,acac,,C=Cc2cc1ccccc1c3ccccc23,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,55,,https://doi.org/10.1021/jo00041a004
1657,c1cccnc1OC(=O)N(CC)CC,c1ccccc1[Mg]Cl,Ni(acac)2,acac,,c1cccnc1c1ccccc1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,55,,https://doi.org/10.1021/jo00041a004
1658,c1ccncc1OC(=O)N(CC)CC,c1ccccc1[Mg]Cl,Ni(acac)2,acac,,c1ccncc1c1ccccc1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,72,,https://doi.org/10.1021/jo00041a004
1659,c1cnccc1OC(=O)N(CC)CC,c1ccccc1[Mg]Cl,Ni(acac)2,acac,,c1cnccc1c1ccccc1,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,81,,https://doi.org/10.1021/jo00041a004
1660,n1cc(OC(=O)N(C)C)c([Si](C)(C)C)c(cccc2)c12,Cl[Mg]C[Si](C)(C)C,Ni(acac)2,acac,,n1cc(C[Si](C)(C)C)c([Si](C)(C)C)c(cccc2)c12,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,72,,https://doi.org/10.1021/jo00041a004
1661,n1cccc(ccc(OC(=O)N(C)C)c2([Si](C)(C)C))c12,Cl[Mg]C[Si](C)(C)C,Ni(acac)2,acac,,n1cccc(ccc(C[Si](C)(C)C)c2([Si](C)(C)C))c12,Et2O,16h,rt,18.1,1.6,2.4,0.0,0.080000006,0.0,76,,https://doi.org/10.1021/jo00041a004
1662,COc2ccc(c1ccccc1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc3ccc(c2ccc(c1ccccc1)cc2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,76.0,https://doi.org/10.1021/ol502583h
1663,COc2ccc(c1ccccc1)cc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc3ccc(c2ccc(c1ccccc1)cc2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1664,COc1ccc(C(F)(F)F)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc2ccc(c1ccc(C(F)(F)F)cc1)cc2,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,75.0,https://doi.org/10.1021/ol502583h
1665,COc1ccc(C(F)(F)F)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc2ccc(c1ccc(C(F)(F)F)cc1)cc2,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1666,COc1ccc(C(C)(C)C)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc2ccc(c1ccc(C(C)(C)C)cc1)cc2,toluene,24h,160°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,32.0,https://doi.org/10.1021/ol502583h
1667,COc1ccc(C(C)(C)C)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc2ccc(c1ccc(C(C)(C)C)cc1)cc2,toluene,24h,160°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1668,COc2cccc(c1ccccc1)c2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc3ccc(c2cccc(c1ccccc1)c2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,74.0,https://doi.org/10.1021/ol502583h
1669,COc2cccc(c1ccccc1)c2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc3ccc(c2cccc(c1ccccc1)c2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1670,COc1ccccc1c2ccccc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc3ccc(c1ccccc1c2ccccc2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,75.0,https://doi.org/10.1021/ol502583h
1671,COc1ccccc1c2ccccc2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc3ccc(c1ccccc1c2ccccc2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1672,COc1ccc(C(=O)NC(C)(C)C)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc2ccc(c1ccc(C(=O)NC(C)(C)C)cc1)cc2,toluene,36h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,65.0,https://doi.org/10.1021/ol502583h
1673,COc1ccc(C(=O)NC(C)(C)C)cc1,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc2ccc(c1ccc(C(=O)NC(C)(C)C)cc1)cc2,toluene,36h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1674,COc2ccc(N1CCOCC1)c3ccccc23,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc4ccc(c2ccc(N1CCOCC1)c3ccccc23)cc4,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,66.0,https://doi.org/10.1021/ol502583h
1675,COc2ccc(N1CCOCC1)c3ccccc23,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc4ccc(c2ccc(N1CCOCC1)c3ccccc23)cc4,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1676,COc3ccc(c2ccc(c1ccccc1)cc2)cc3,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc4ccc(c3ccc(c2ccc(c1ccccc1)cc2)cc3)cc4,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,69.0,https://doi.org/10.1021/ol502583h
1677,COc3ccc(c2ccc(c1ccccc1)cc2)cc3,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc4ccc(c3ccc(c2ccc(c1ccccc1)cc2)cc3)cc4,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1678,COc2cc1ccccc1cc2OC,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc4ccc(c2cc1ccccc1cc2c3ccc(C)cc3)cc4,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,96.0,https://doi.org/10.1021/ol502583h
1679,COc2ccc1ncccc1c2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc3ccc(c2ccc1ncccc1c2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,82.0,https://doi.org/10.1021/ol502583h
1680,COc2ccc1ncccc1c2,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,PCy3,[Cs+].[F-],Cc3ccc(c2ccc1ncccc1c2)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,0.0,https://doi.org/10.1021/ol502583h
1681,COc1cccc2cccnc12,Cc2ccc(B1OCC(C)(C)CO1)cc2,Ni(cod)2,ICy,[Cs+].[F-],Cc3ccc(c1cccc2cccnc12)cc3,toluene,12h,120°C,1.0,0.3,0.45000002,0.060000002,0.030000001,0.6,,80.0,https://doi.org/10.1021/ol502583h
